DBID1,DBID2,DBKEY-pair,label
DB00779,DB00980,DB00779-DB00980,1
DB00779,DB01367,DB00779-DB01367,1
DB00779,DB01399,DB00779-DB01399,1
DB00779,DB11135,DB00779-DB11135,1
DB00779,DB09118,DB00779-DB09118,1
DB00779,DB09071,DB00779-DB09071,1
DB09049,DB11932,DB09049-DB11932,1
DB06711,DB08918,DB06711-DB08918,1
DB06711,DB13139,DB06711-DB13139,1
DB06711,DB09241,DB06711-DB09241,1
DB06711,DB09080,DB06711-DB09080,1
DB06711,DB12612,DB06711-DB12612,1
DB06711,DB14754,DB06711-DB14754,1
DB06711,DB09082,DB06711-DB09082,1
DB06711,DB08918,DB06711-DB08918,1
DB06711,DB13139,DB06711-DB13139,1
DB06711,DB09241,DB06711-DB09241,1
DB06711,DB09080,DB06711-DB09080,1
DB06711,DB12612,DB06711-DB12612,1
DB06711,DB09082,DB06711-DB09082,1
DB00788,DB11932,DB00788-DB11932,1
DB00788,DB01193,DB00788-DB01193,1
DB00788,DB09026,DB00788-DB09026,1
DB00788,DB01125,DB00788-DB01125,1
DB00788,DB15233,DB00788-DB15233,1
DB00788,DB08822,DB00788-DB08822,1
DB00788,DB08903,DB00788-DB08903,1
DB00788,DB00963,DB00788-DB00963,1
DB00788,DB00887,DB00788-DB00887,1
DB00788,DB09061,DB00788-DB09061,1
DB00788,DB11791,DB00788-DB11791,1
DB00788,DB01197,DB00788-DB01197,1
DB00788,DB01136,DB00788-DB01136,1
DB00788,DB00880,DB00788-DB00880,1
DB00788,DB01242,DB00788-DB01242,1
DB00788,DB11943,DB00788-DB11943,1
DB00788,DB00861,DB00788-DB00861,1
DB00788,DB00843,DB00788-DB00843,1
DB00788,DB01395,DB00788-DB01395,1
DB00788,DB00876,DB00788-DB00876,1
DB00788,DB01175,DB00788-DB01175,1
DB00788,DB06414,DB00788-DB06414,1
DB00788,DB01023,DB00788-DB01023,1
DB00788,DB01039,DB00788-DB01039,1
DB00788,DB06717,DB00788-DB06717,1
DB00788,DB01044,DB00788-DB01044,1
DB00788,DB01155,DB00788-DB01155,1
DB00788,DB01275,DB00788-DB01275,1
DB00788,DB00808,DB00788-DB00808,1
DB00788,DB01029,DB00788-DB01029,1
DB00788,DB01009,DB00788-DB01009,1
DB00788,DB12070,DB00788-DB12070,1
DB00788,DB09237,DB00788-DB09237,1
DB00788,DB08918,DB00788-DB08918,1
DB00788,DB14509,DB00788-DB14509,1
DB00788,DB00978,DB00788-DB00978,1
DB00788,DB08827,DB00788-DB08827,1
DB00788,DB00939,DB00788-DB00939,1
DB00788,DB00814,DB00788-DB00814,1
DB00788,DB01028,DB00788-DB01028,1
DB00788,DB00992,DB00788-DB00992,1
DB00788,DB00834,DB00788-DB00834,1
DB00788,DB09413,DB00788-DB09413,1
DB00788,DB01203,DB00788-DB01203,1
DB00788,DB04861,DB00788-DB04861,1
DB00788,DB00955,DB00788-DB00955,1
DB00788,DB01115,DB00788-DB01115,1
DB00788,DB01059,DB00788-DB01059,1
DB00788,DB01165,DB00788-DB01165,1
DB00788,DB01359,DB00788-DB01359,1
DB00788,DB00790,DB00788-DB00790,1
DB00788,DB12978,DB00788-DB12978,1
DB00788,DB00812,DB00788-DB00812,1
DB00788,DB00960,DB00788-DB00960,1
DB00788,DB11642,DB00788-DB11642,1
DB00788,DB12615,DB00788-DB12615,1
DB00788,DB01324,DB00788-DB01324,1
DB00788,DB00881,DB00788-DB00881,1
DB00788,DB14761,DB00788-DB14761,1
DB00788,DB01201,DB00788-DB01201,1
DB00788,DB14840,DB00788-DB14840,1
DB00788,DB00884,DB00788-DB00884,1
DB00788,DB15685,DB00788-DB15685,1
DB00788,DB01104,DB00788-DB01104,1
DB00788,DB01208,DB00788-DB01208,1
DB00788,DB12887,DB00788-DB12887,1
DB00788,DB01265,DB00788-DB01265,1
DB00788,DB00966,DB00788-DB00966,1
DB00788,DB01133,DB00788-DB01133,1
DB00788,DB01021,DB00788-DB01021,1
DB00788,DB09068,DB00788-DB09068,1
DB00788,DB15035,DB00788-DB15035,1
DB00952,DB01200,DB00952-DB01200,1
DB00952,DB01151,DB00952-DB01151,1
DB00952,DB06700,DB00952-DB06700,1
DB00952,DB01209,DB00952-DB01209,1
DB00952,DB09123,DB00952-DB09123,1
DB00952,DB01551,DB00952-DB01551,1
DB00952,DB06262,DB00952-DB06262,1
DB00952,DB01253,DB00952-DB01253,1
DB00952,DB01175,DB00952-DB01175,1
DB00952,DB00998,DB00952-DB00998,1
DB00952,DB01247,DB00952-DB01247,1
DB00952,DB11732,DB00952-DB11732,1
DB00952,DB01227,DB00952-DB01227,1
DB00952,DB08918,DB00952-DB08918,1
DB00952,DB01149,DB00952-DB01149,1
DB00952,DB00957,DB00952-DB00957,1
DB00952,DB00367,DB00952-DB00367,1
DB00952,DB14881,DB00952-DB14881,1
DB00952,DB02959,DB00952-DB02959,1
DB00952,DB01192,DB00952-DB01192,1
DB00952,DB00953,DB00952-DB00953,1
DB00952,DB01037,DB00952-DB01037,1
DB00952,DB01104,DB00952-DB01104,1
DB00952,DB06204,DB00952-DB06204,1
DB00952,DB06684,DB00952-DB06684,1
DB00952,DB09068,DB00952-DB09068,1
DB04861,DB06288,DB04861-DB06288,1
DB04861,DB06237,DB04861-DB06237,1
DB04861,DB15982,DB04861-DB15982,1
DB04861,DB09128,DB04861-DB09128,1
DB04861,DB14006,DB04861-DB14006,1
DB04861,DB04920,DB04861-DB04920,1
DB04861,DB04946,DB04861-DB04946,1
DB04861,DB09083,DB04861-DB09083,1
DB04861,DB06218,DB04861-DB06218,1
DB04861,DB11732,DB04861-DB11732,1
DB04861,DB09237,DB04861-DB09237,1
DB04861,DB09351,DB04861-DB09351,1
DB04861,DB14509,DB04861-DB14509,1
DB04861,DB04948,DB04861-DB04948,1
DB04861,DB06077,DB04861-DB06077,1
DB04861,DB08815,DB04861-DB08815,1
DB04861,DB08893,DB04861-DB08893,1
DB04861,DB14881,DB04861-DB14881,1
DB04861,DB09117,DB04861-DB09117,1
DB04861,DB12404,DB04861-DB12404,1
DB04861,DB08931,DB04861-DB08931,1
DB04861,DB06654,DB04861-DB06654,1
DB04861,DB06207,DB04861-DB06207,1
DB04861,DB09072,DB04861-DB09072,1
DB04861,DB09118,DB04861-DB09118,1
DB04861,DB09071,DB04861-DB09071,1
DB04861,DB11180,DB04861-DB11180,1
DB04861,DB09316,DB04861-DB09316,1
DB01149,DB11932,DB01149-DB11932,1
DB01149,DB01193,DB01149-DB01193,1
DB01149,DB09026,DB01149-DB09026,1
DB01149,DB06403,DB01149-DB06403,1
DB01149,DB11640,DB01149-DB11640,1
DB01149,DB01351,DB01149-DB01351,1
DB01149,DB01427,DB01149-DB01427,1
DB01149,DB01238,DB01149-DB01238,1
DB01149,DB06413,DB01149-DB06413,1
DB01149,DB06237,DB01149-DB06237,1
DB01149,DB15233,DB01149-DB15233,1
DB01149,DB08822,DB01149-DB08822,1
DB01149,DB08903,DB01149-DB08903,1
DB01149,DB01244,DB01149-DB01244,1
DB01149,DB11799,DB01149-DB11799,1
DB01149,DB11859,DB01149-DB11859,1
DB01149,DB09128,DB01149-DB09128,1
DB01149,DB05541,DB01149-DB05541,1
DB01149,DB01200,DB01149-DB01200,1
DB01149,DB09061,DB01149-DB09061,1
DB01149,DB11791,DB01149-DB11791,1
DB01149,DB01197,DB01149-DB01197,1
DB01149,DB06119,DB01149-DB06119,1
DB01149,DB01563,DB01149-DB01563,1
DB01149,DB01178,DB01149-DB01178,1
DB01149,DB04920,DB01149-DB04920,1
DB01149,DB01242,DB01149-DB01242,1
DB01149,DB01394,DB01149-DB01394,1
DB01149,DB04838,DB01149-DB04838,1
DB01149,DB09102,DB01149-DB09102,1
DB01149,DB01764,DB01149-DB01764,1
DB01149,DB01219,DB01149-DB01219,1
DB01149,DB01151,DB01149-DB01151,1
DB01149,DB06700,DB01149-DB06700,1
DB01149,DB01209,DB01149-DB01209,1
DB01149,DB01452,DB01149-DB01452,1
DB01149,DB01551,DB01149-DB01551,1
DB01149,DB08930,DB01149-DB08930,1
DB01149,DB12301,DB01149-DB12301,1
DB01149,DB04855,DB01149-DB04855,1
DB01149,DB01395,DB01149-DB01395,1
DB01149,DB11952,DB01149-DB11952,1
DB01149,DB12147,DB01149-DB12147,1
DB01149,DB01253,DB01149-DB01253,1
DB01149,DB01175,DB01149-DB01175,1
DB01149,DB11823,DB01149-DB11823,1
DB01149,DB14575,DB01149-DB14575,1
DB01149,DB01215,DB01149-DB01215,1
DB01149,DB04574,DB01149-DB04574,1
DB01149,DB04574,DB01149-DB04574,1
DB01149,DB06414,DB01149-DB06414,1
DB01149,DB04953,DB01149-DB04953,1
DB01149,DB06702,DB01149-DB06702,1
DB01149,DB04908,DB01149-DB04908,1
DB01149,DB01319,DB01149-DB01319,1
DB01149,DB06717,DB01149-DB06717,1
DB01149,DB11796,DB01149-DB11796,1
DB01149,DB11575,DB01149-DB11575,1
DB01149,DB01170,DB01149-DB01170,1
DB01149,DB01275,DB01149-DB01275,1
DB01149,DB04946,DB01149-DB04946,1
DB01149,DB06636,DB01149-DB06636,1
DB01149,DB01247,DB01149-DB01247,1
DB01149,DB09401,DB01149-DB09401,1
DB01149,DB11757,DB01149-DB11757,1
DB01149,DB01167,DB01149-DB01167,1
DB01149,DB09083,DB01149-DB09083,1
DB01149,DB01322,DB01149-DB01322,1
DB01149,DB01221,DB01149-DB01221,1
DB01149,DB06218,DB01149-DB06218,1
DB01149,DB11732,DB01149-DB11732,1
DB01149,DB11951,DB01149-DB11951,1
DB01149,DB01227,DB01149-DB01227,1
DB01149,DB09237,DB01149-DB09237,1
DB01149,DB01202,DB01149-DB01202,1
DB01149,DB08918,DB01149-DB08918,1
DB01149,DB14509,DB01149-DB14509,1
DB01149,DB04948,DB01149-DB04948,1
DB01149,DB08827,DB01149-DB08827,1
DB01149,DB06448,DB01149-DB06448,1
DB01149,DB06077,DB01149-DB06077,1
DB01149,DB12674,DB01149-DB12674,1
DB01149,DB08932,DB01149-DB08932,1
DB01149,DB01357,DB01149-DB01357,1
DB01149,DB05246,DB01149-DB05246,1
DB01149,DB08893,DB01149-DB08893,1
DB01149,DB01618,DB01149-DB01618,1
DB01149,DB01203,DB01149-DB01203,1
DB01149,DB04861,DB01149-DB04861,1
DB01149,DB00367,DB01149-DB00367,1
DB01149,DB14881,DB01149-DB14881,1
DB01149,DB11632,DB01149-DB11632,1
DB01149,DB01173,DB01149-DB01173,1
DB01149,DB04938,DB01149-DB04938,1
DB01149,DB02959,DB01149-DB02959,1
DB01149,DB01192,DB01149-DB01192,1
DB01149,DB01267,DB01149-DB01267,1
DB01149,DB09117,DB01149-DB09117,1
DB01149,DB15102,DB01149-DB15102,1
DB01149,DB08883,DB01149-DB08883,1
DB01149,DB01186,DB01149-DB01186,1
DB01149,DB12978,DB01149-DB12978,1
DB01149,DB01174,DB01149-DB01174,1
DB01149,DB05316,DB01149-DB05316,1
DB01149,DB11642,DB01149-DB11642,1
DB01149,DB01324,DB01149-DB01324,1
DB01149,DB01263,DB01149-DB01263,1
DB01149,DB01182,DB01149-DB01182,1
DB01149,DB01589,DB01149-DB01589,1
DB01149,DB01224,DB01149-DB01224,1
DB01149,DB01367,DB01149-DB01367,1
DB01149,DB14761,DB01149-DB14761,1
DB01149,DB01201,DB01149-DB01201,1
DB01149,DB08864,DB01149-DB08864,1
DB01149,DB12457,DB01149-DB12457,1
DB01149,DB08931,DB01149-DB08931,1
DB01149,DB14840,DB01149-DB14840,1
DB01149,DB05271,DB01149-DB05271,1
DB01149,DB06201,DB01149-DB06201,1
DB01149,DB06654,DB01149-DB06654,1
DB01149,DB01232,DB01149-DB01232,1
DB01149,DB15685,DB01149-DB15685,1
DB01149,DB11689,DB01149-DB11689,1
DB01149,DB06207,DB01149-DB06207,1
DB01149,DB06290,DB01149-DB06290,1
DB01149,DB09072,DB01149-DB09072,1
DB01149,DB01591,DB01149-DB01591,1
DB01149,DB09118,DB01149-DB09118,1
DB01149,DB09034,DB01149-DB09034,1
DB01149,DB06204,DB01149-DB06204,1
DB01149,DB09071,DB01149-DB09071,1
DB01149,DB12887,DB01149-DB12887,1
DB01149,DB12095,DB01149-DB12095,1
DB01149,DB01162,DB01149-DB01162,1
DB01149,DB04844,DB01149-DB04844,1
DB01149,DB01623,DB01149-DB01623,1
DB01149,DB13179,DB01149-DB13179,1
DB01149,DB11652,DB01149-DB11652,1
DB01149,DB15328,DB01149-DB15328,1
DB01149,DB08867,DB01149-DB08867,1
DB01149,DB11915,DB01149-DB11915,1
DB01149,DB06684,DB01149-DB06684,1
DB01149,DB09068,DB01149-DB09068,1
DB01149,DB14975,DB01149-DB14975,1
DB01149,DB01392,DB01149-DB01392,1
DB01149,DB15035,DB01149-DB15035,1
DB01149,DB06283,DB01149-DB06283,1
DB01149,DB06704,DB01149-DB06704,1
DB01280,DB12403,DB01280-DB12403,1
DB00220,DB11932,DB00220-DB11932,1
DB00220,DB00802,DB00220-DB00802,1
DB00220,DB00346,DB00220-DB00346,1
DB00220,DB09026,DB00220-DB09026,1
DB00220,DB00918,DB00220-DB00918,1
DB00220,DB00404,DB00220-DB00404,1
DB00220,DB06403,DB00220-DB06403,1
DB00220,DB01118,DB00220-DB01118,1
DB00220,DB00321,DB00220-DB00321,1
DB00220,DB00381,DB00220-DB00381,1
DB00220,DB01351,DB00220-DB01351,1
DB00220,DB00701,DB00220-DB00701,1
DB00220,DB06413,DB00220-DB06413,1
DB00220,DB01072,DB00220-DB01072,1
DB00220,DB01076,DB00220-DB01076,1
DB00220,DB06237,DB00220-DB06237,1
DB00220,DB15233,DB00220-DB15233,1
DB00220,DB08903,DB00220-DB08903,1
DB00220,DB01244,DB00220-DB01244,1
DB00220,DB15982,DB00220-DB15982,1
DB00220,DB11799,DB00220-DB11799,1
DB00220,DB00559,DB00220-DB00559,1
DB00220,DB09128,DB00220-DB09128,1
DB00220,DB01200,DB00220-DB01200,1
DB00220,DB00921,DB00220-DB00921,1
DB00220,DB00490,DB00220-DB00490,1
DB00220,DB00237,DB00220-DB00237,1
DB00220,DB00241,DB00220-DB00241,1
DB00220,DB00611,DB00220-DB00611,1
DB00220,DB09061,DB00220-DB09061,1
DB00220,DB11791,DB00220-DB11791,1
DB00220,DB00564,DB00220-DB00564,1
DB00220,DB06119,DB00220-DB06119,1
DB00220,DB00439,DB00220-DB00439,1
DB00220,DB00349,DB00220-DB00349,1
DB00220,DB01068,DB00220-DB01068,1
DB00220,DB00628,DB00220-DB00628,1
DB00220,DB00907,DB00220-DB00907,1
DB00220,DB00907,DB00220-DB00907,1
DB00220,DB01394,DB00220-DB01394,1
DB00220,DB00872,DB00220-DB00872,1
DB00220,DB09102,DB00220-DB09102,1
DB00220,DB01764,DB00220-DB01764,1
DB00220,DB00496,DB00220-DB00496,1
DB00220,DB00705,DB00220-DB00705,1
DB00220,DB00304,DB00220-DB00304,1
DB00220,DB00829,DB00220-DB00829,1
DB00220,DB00900,DB00220-DB00900,1
DB00220,DB00343,DB00220-DB00343,1
DB00220,DB00280,DB00220-DB00280,1
DB00220,DB08930,DB00220-DB08930,1
DB00220,DB00843,DB00220-DB00843,1
DB00220,DB12301,DB00220-DB12301,1
DB00220,DB00590,DB00220-DB00590,1
DB00220,DB04855,DB00220-DB04855,1
DB00220,DB00450,DB00220-DB00450,1
DB00220,DB01395,DB00220-DB01395,1
DB00220,DB01126,DB00220-DB01126,1
DB00220,DB11952,DB00220-DB11952,1
DB00220,DB00625,DB00220-DB00625,1
DB00220,DB00700,DB00220-DB00700,1
DB00220,DB12147,DB00220-DB12147,1
DB00220,DB01253,DB00220-DB01253,1
DB00220,DB00696,DB00220-DB00696,1
DB00220,DB01175,DB00220-DB01175,1
DB00220,DB14575,DB00220-DB14575,1
DB00220,DB01215,DB00220-DB01215,1
DB00220,DB00783,DB00220-DB00783,1
DB00220,DB04574,DB00220-DB04574,1
DB00220,DB00402,DB00220-DB00402,1
DB00220,DB00593,DB00220-DB00593,1
DB00220,DB00294,DB00220-DB00294,1
DB00220,DB00949,DB00220-DB00949,1
DB00220,DB01023,DB00220-DB01023,1
DB00220,DB01039,DB00220-DB01039,1
DB00220,DB00813,DB00220-DB00813,1
DB00220,DB06702,DB00220-DB06702,1
DB00220,DB04908,DB00220-DB04908,1
DB00220,DB00324,DB00220-DB00324,1
DB00220,DB00690,DB00220-DB00690,1
DB00220,DB01319,DB00220-DB01319,1
DB00220,DB06717,DB00220-DB06717,1
DB00220,DB14019,DB00220-DB14019,1
DB00220,DB01320,DB00220-DB01320,1
DB00220,DB11796,DB00220-DB11796,1
DB00220,DB00674,DB00220-DB00674,1
DB00220,DB11575,DB00220-DB11575,1
DB00220,DB00365,DB00220-DB00365,1
DB00220,DB01018,DB00220-DB01018,1
DB00220,DB00801,DB00220-DB00801,1
DB00220,DB00502,DB00220-DB00502,1
DB00220,DB04946,DB00220-DB04946,1
DB00220,DB00458,DB00220-DB00458,1
DB00220,DB00224,DB00220-DB00224,1
DB00220,DB06636,DB00220-DB06636,1
DB00220,DB00270,DB00220-DB00270,1
DB00220,DB11757,DB00220-DB11757,1
DB00220,DB09083,DB00220-DB09083,1
DB00220,DB06218,DB00220-DB06218,1
DB00220,DB11951,DB00220-DB11951,1
DB00220,DB11560,DB00220-DB11560,1
DB00220,DB01227,DB00220-DB01227,1
DB00220,DB09237,DB00220-DB09237,1
DB00220,DB01002,DB00220-DB01002,1
DB00220,DB08918,DB00220-DB08918,1
DB00220,DB00367,DB00220-DB00367,1
DB00220,DB08827,DB00220-DB08827,1
DB00220,DB06448,DB00220-DB06448,1
DB00220,DB01601,DB00220-DB01601,1
DB00220,DB00678,DB00220-DB00678,1
DB00220,DB00873,DB00220-DB00873,1
DB00220,DB00227,DB00220-DB00227,1
DB00220,DB06077,DB00220-DB06077,1
DB00220,DB08815,DB00220-DB08815,1
DB00220,DB12674,DB00220-DB12674,1
DB00220,DB00353,DB00220-DB00353,1
DB00220,DB00849,DB00220-DB00849,1
DB00220,DB00683,DB00220-DB00683,1
DB00220,DB00834,DB00220-DB00834,1
DB00220,DB08893,DB00220-DB08893,1
DB00220,DB00370,DB00220-DB00370,1
DB00220,DB00745,DB00220-DB00745,1
DB00220,DB00607,DB00220-DB00607,1
DB00220,DB01149,DB00220-DB01149,1
DB00220,DB09048,DB00220-DB09048,1
DB00220,DB00622,DB00220-DB00622,1
DB00220,DB01115,DB00220-DB01115,1
DB00220,DB00393,DB00220-DB00393,1
DB00220,DB00401,DB00220-DB00401,1
DB00220,DB00717,DB00220-DB00717,1
DB00220,DB00367,DB00220-DB00367,1
DB00220,DB14881,DB00220-DB14881,1
DB00220,DB04938,DB00220-DB04938,1
DB00220,DB00776,DB00220-DB00776,1
DB00220,DB00497,DB00220-DB00497,1
DB00220,DB15102,DB00220-DB15102,1
DB00220,DB00312,DB00220-DB00312,1
DB00220,DB08883,DB00220-DB08883,1
DB00220,DB01174,DB00220-DB01174,1
DB00220,DB00812,DB00220-DB00812,1
DB00220,DB00252,DB00220-DB00252,1
DB00220,DB05316,DB00220-DB05316,1
DB00220,DB00337,DB00220-DB00337,1
DB00220,DB01100,DB00220-DB01100,1
DB00220,DB01589,DB00220-DB01589,1
DB00220,DB01224,DB00220-DB01224,1
DB00220,DB00908,DB00220-DB00908,1
DB00220,DB00980,DB00220-DB00980,1
DB00220,DB00243,DB00220-DB00243,1
DB00220,DB11853,DB00220-DB11853,1
DB00220,DB01045,DB00220-DB01045,1
DB00220,DB01201,DB00220-DB01201,1
DB00220,DB12457,DB00220-DB12457,1
DB00220,DB08931,DB00220-DB08931,1
DB00220,DB14840,DB00220-DB14840,1
DB00220,DB00503,DB00220-DB00503,1
DB00220,DB00296,DB00220-DB00296,1
DB00220,DB01232,DB00220-DB01232,1
DB00220,DB00418,DB00220-DB00418,1
DB00220,DB15685,DB00220-DB15685,1
DB00220,DB11689,DB00220-DB11689,1
DB00220,DB01104,DB00220-DB01104,1
DB00220,DB06207,DB00220-DB06207,1
DB00220,DB06290,DB00220-DB06290,1
DB00220,DB01591,DB00220-DB01591,1
DB00220,DB00708,DB00220-DB00708,1
DB00220,DB01138,DB00220-DB01138,1
DB00220,DB09034,DB00220-DB09034,1
DB00220,DB00820,DB00220-DB00820,1
DB00220,DB00706,DB00220-DB00706,1
DB00220,DB09071,DB00220-DB09071,1
DB00220,DB12887,DB00220-DB12887,1
DB00220,DB00976,DB00220-DB00976,1
DB00220,DB12095,DB00220-DB12095,1
DB00220,DB00624,DB00220-DB00624,1
DB00220,DB00624,DB00220-DB00624,1
DB00220,DB00906,DB00220-DB00906,1
DB00220,DB00932,DB00220-DB00932,1
DB00220,DB01036,DB00220-DB01036,1
DB00220,DB00656,DB00220-DB00656,1
DB00220,DB00897,DB00220-DB00897,1
DB00220,DB13179,DB00220-DB13179,1
DB00220,DB11652,DB00220-DB11652,1
DB00220,DB15328,DB00220-DB15328,1
DB00220,DB08867,DB00220-DB08867,1
DB00220,DB11915,DB00220-DB11915,1
DB00220,DB00580,DB00220-DB00580,1
DB00220,DB00862,DB00220-DB00862,1
DB00220,DB00285,DB00220-DB00285,1
DB00220,DB06684,DB00220-DB06684,1
DB00220,DB00582,DB00220-DB00582,1
DB00220,DB14975,DB00220-DB14975,1
DB00220,DB00962,DB00220-DB00962,1
DB00220,DB15035,DB00220-DB15035,1
DB00220,DB00744,DB00220-DB00744,1
DB00220,DB00246,DB00220-DB00246,1
DB00220,DB00909,DB00220-DB00909,1
DB00452,DB01326,DB00452-DB01326,1
DB00452,DB01139,DB00452-DB01139,1
DB00452,DB01327,DB00452-DB01327,1
DB00452,DB01413,DB00452-DB01413,1
DB00452,DB01328,DB00452-DB01328,1
DB00452,DB01329,DB00452-DB01329,1
DB00452,DB01331,DB00452-DB01331,1
DB00452,DB01333,DB00452-DB01333,1
DB00452,DB06590,DB00452-DB06590,1
DB00452,DB01332,DB00452-DB01332,1
DB00452,DB09050,DB00452-DB09050,1
DB00452,DB01212,DB00452-DB01212,1
DB00452,DB01112,DB00452-DB01112,1
DB00452,DB01111,DB00452-DB01111,1
DB00452,DB01609,DB00452-DB01609,1
DB00452,DB05351,DB00452-DB05351,1
DB00452,DB01135,DB00452-DB01135,1
DB00452,DB01077,DB00452-DB01077,1
DB00452,DB01590,DB00452-DB01590,1
DB00452,DB01099,DB00452-DB01099,1
DB00452,DB05260,DB00452-DB05260,1
DB00452,DB01181,DB00452-DB01181,1
DB00452,DB04711,DB00452-DB04711,1
DB00452,DB01249,DB00452-DB01249,1
DB00452,DB01362,DB00452-DB01362,1
DB00452,DB08947,DB00452-DB08947,1
DB00452,DB09156,DB00452-DB09156,1
DB00452,DB09134,DB00452-DB09134,1
DB00452,DB09135,DB00452-DB09135,1
DB00452,DB01172,DB00452-DB01172,1
DB00452,DB01357,DB00452-DB01357,1
DB00452,DB01028,DB00452-DB01028,1
DB00452,DB01336,DB00452-DB01336,1
DB00452,DB01226,DB00452-DB01226,1
DB00452,DB01024,DB00452-DB01024,1
DB00452,DB01400,DB00452-DB01400,1
DB00452,DB01337,DB00452-DB01337,1
DB00452,DB09268,DB00452-DB09268,1
DB00452,DB01338,DB00452-DB01338,1
DB00452,DB12615,DB00452-DB12615,1
DB00452,DB01129,DB00452-DB01129,1
DB00452,DB04834,DB00452-DB04834,1
DB00452,DB14761,DB00452-DB14761,1
DB00452,DB01082,DB00452-DB01082,1
DB00452,DB01265,DB00452-DB01265,1
DB00452,DB06287,DB00452-DB06287,1
DB00452,DB01133,DB00452-DB01133,1
DB00452,DB01199,DB00452-DB01199,1
DB00452,DB01339,DB00452-DB01339,1
DB00452,DB01135,DB00452-DB01135,1
DB00452,DB01172,DB00452-DB01172,1
DB00452,DB01336,DB00452-DB01336,1
DB00452,DB01226,DB00452-DB01226,1
DB00452,DB01337,DB00452-DB01337,1
DB00452,DB01338,DB00452-DB01338,1
DB00452,DB12615,DB00452-DB12615,1
DB00452,DB04834,DB00452-DB04834,1
DB00452,DB01082,DB00452-DB01082,1
DB00452,DB01199,DB00452-DB01199,1
DB00452,DB01339,DB00452-DB01339,1
DB01400,DB11640,DB01400-DB11640,1
DB01400,DB09083,DB01400-DB09083,1
DB01400,DB11732,DB01400-DB11732,1
DB01400,DB12615,DB01400-DB12615,1
DB01400,DB01591,DB01400-DB01591,1
DB06802,DB11703,DB06802-DB11703,1
DB06802,DB15233,DB06802-DB15233,1
DB06802,DB12364,DB06802-DB12364,1
DB06802,DB08875,DB06802-DB08875,1
DB06802,DB09075,DB06802-DB09075,1
DB06802,DB09053,DB06802-DB09053,1
DB06802,DB06810,DB06802-DB06810,1
DB06802,DB08901,DB06802-DB08901,1
DB06802,DB08896,DB06802-DB08896,1
DB06802,DB08877,DB06802-DB08877,1
DB06802,DB12887,DB06802-DB12887,1
DB06802,DB08816,DB06802-DB08816,1
DB06802,DB09030,DB06802-DB09030,1
DB06802,DB15035,DB06802-DB15035,1
DB00955,DB01327,DB00955-DB01327,1
DB00955,DB01413,DB00955-DB01413,1
DB00955,DB01331,DB00955-DB01331,1
DB00955,DB01416,DB00955-DB01416,1
DB00955,DB06590,DB00955-DB06590,1
DB00955,DB09050,DB00955-DB09050,1
DB00955,DB01212,DB00955-DB01212,1
DB00955,DB01112,DB00955-DB01112,1
DB00955,DB14006,DB00955-DB14006,1
DB00955,DB01111,DB00955-DB01111,1
DB00955,DB01135,DB00955-DB01135,1
DB00955,DB01077,DB00955-DB01077,1
DB00955,DB05260,DB00955-DB05260,1
DB00955,DB01009,DB00955-DB01009,1
DB00955,DB01357,DB00955-DB01357,1
DB00955,DB01226,DB00955-DB01226,1
DB00955,DB00452,DB00955-DB00452,1
DB00955,DB00452,DB00955-DB00452,1
DB00955,DB01400,DB00955-DB01400,1
DB00955,DB00991,DB00955-DB00991,1
DB00955,DB01337,DB00955-DB01337,1
DB00955,DB11071,DB00955-DB11071,1
DB00955,DB12615,DB00955-DB12615,1
DB00955,DB14761,DB00955-DB14761,1
DB00955,DB01399,DB00955-DB01399,1
DB00955,DB01265,DB00955-DB01265,1
DB00955,DB01339,DB00955-DB01339,1
DB09048,DB11932,DB09048-DB11932,1
DB09048,DB15233,DB09048-DB15233,1
DB09048,DB09128,DB09048-DB09128,1
DB09048,DB09061,DB09048-DB09061,1
DB09048,DB11791,DB09048-DB11791,1
DB09048,DB09102,DB09048-DB09102,1
DB09048,DB12301,DB09048-DB12301,1
DB09048,DB11952,DB09048-DB11952,1
DB09048,DB11757,DB09048-DB11757,1
DB09048,DB11951,DB09048-DB11951,1
DB09048,DB12070,DB09048-DB12070,1
DB09048,DB09237,DB09048-DB09237,1
DB09048,DB12674,DB09048-DB12674,1
DB09048,DB00367,DB09048-DB00367,1
DB09048,DB15102,DB09048-DB15102,1
DB09048,DB12978,DB09048-DB12978,1
DB09048,DB12457,DB09048-DB12457,1
DB09048,DB14840,DB09048-DB14840,1
DB09048,DB11689,DB09048-DB11689,1
DB09048,DB09071,DB09048-DB09071,1
DB09048,DB12887,DB09048-DB12887,1
DB09048,DB12095,DB09048-DB12095,1
DB09048,DB13179,DB09048-DB13179,1
DB09048,DB11652,DB09048-DB11652,1
DB09048,DB15328,DB09048-DB15328,1
DB09048,DB14975,DB09048-DB14975,1
DB09048,DB15035,DB09048-DB15035,1
DB00238,DB11932,DB00238-DB11932,1
DB00238,DB00802,DB00238-DB00802,1
DB00238,DB00404,DB00238-DB00404,1
DB00238,DB01118,DB00238-DB01118,1
DB00238,DB00381,DB00238-DB00381,1
DB00238,DB00701,DB00238-DB00701,1
DB00238,DB01238,DB00238-DB01238,1
DB00238,DB06413,DB00238-DB06413,1
DB00238,DB01072,DB00238-DB01072,1
DB00238,DB01076,DB00238-DB01076,1
