label,DBID1,DBID2
0,DB06616,DB09080
0,DB11689,DB14568
0,DB00373,DB00682
0,DB00668,DB01267
0,DB00775,DB10532
1,DB01319,DB14568
0,DB00346,DB11901
0,DB00485,DB01014
0,DB00368,DB01278
1,DB01609,DB09053
0,DB00196,DB01001
1,DB00731,DB01208
0,DB00247,DB00618
0,DB00255,DB00673
0,DB00637,DB12095
0,DB01039,DB01307
0,DB00515,DB01275
0,DB08865,DB12483
0,DB00039,DB09053
0,DB00641,DB11613
1,DB01165,DB08881
0,DB00572,DB01021
0,DB00397,DB00723
1,DB00011,DB00193
1,DB00352,DB10315
0,DB01019,DB01176
0,DB00450,DB01176
0,DB01244,DB08895
0,DB00065,DB00087
0,DB08877,DB14783
1,DB11652,DB11828
1,DB05578,DB12500
1,DB00305,DB12371
0,DB00515,DB00987
0,DB00390,DB06595
0,DB09330,DB11362
0,DB00060,DB01268
0,DB00460,DB01017
0,DB00069,DB11988
0,DB01234,DB09043
0,DB00486,DB00813
0,DB00791,DB05679
0,DB10989,DB11793
0,DB00492,DB00672
0,DB00334,DB00912
1,DB00719,DB09072
0,DB00554,DB00945
0,DB00019,DB00444
0,DB06228,DB06674
0,DB00758,DB00813
0,DB00909,DB01609
1,DB00450,DB06788
0,DB00771,DB01102
0,DB00687,DB01018
0,DB01403,DB09104
0,DB04868,DB11113
1,DB00694,DB04868
0,DB01609,DB15102
0,DB00598,DB11363
1,DB00615,DB00956
0,DB00829,DB00959
0,DB00222,DB01170
0,DB01280,DB06273
1,DB00557,DB05294
0,DB00427,DB04908
0,DB00278,DB01404
0,DB00031,DB03404
0,DB00052,DB00602
0,DB00041,DB06168
1,DB11767,DB11817
0,DB00415,DB00682
0,DB01095,DB01248
0,DB00542,DB06196
0,DB00943,DB08904
1,DB00105,DB08827
0,DB00068,DB08903
0,DB00328,DB00860
1,DB05528,DB06273
1,DB00196,DB08875
0,DB00008,DB00980
1,DB10343,DB12371
0,DB01254,DB12001
0,DB08899,DB08910
0,DB00503,DB11855
1,DB00242,DB00495
0,DB01267,DB09078
0,DB00742,DB01175
0,DB00006,DB00991
0,DB01246,DB01381
1,DB00760,DB08947
0,DB00631,DB00993
0,DB00741,DB06168
1,DB00312,DB00898
0,DB00218,DB01030
0,DB00502,DB09098
0,DB00221,DB00561
0,DB00445,DB12267
0,DB00507,DB00682
0,DB00350,DB00956
0,DB00526,DB01033
1,DB00305,DB10315
0,DB00188,DB14219
1,DB00757,DB00960
0,DB01104,DB09462
1,DB00333,DB00704
0,DB00736,DB01076
0,DB00104,DB12301
0,DB01280,DB01394
0,DB00186,DB04837
1,DB01591,DB14568
1,DB00059,DB00363
0,DB01612,DB11827
0,DB09268,DB14879
0,DB01131,DB06724
0,DB00822,DB06317
0,DB00175,DB08865
0,DB00310,DB01261
0,DB00307,DB01253
0,DB06605,DB14240
0,DB00479,DB01332
0,DB00518,DB09048
0,DB00015,DB00492
0,DB00185,DB06287
1,DB00363,DB00445
1,DB01026,DB11581
0,DB00975,DB03404
0,DB01058,DB11951
0,DB00806,DB00925
0,DB00967,DB10446
0,DB00759,DB13909
0,DB00305,DB11627
0,DB00082,DB01307
0,DB00339,DB00631
0,DB12498,DB14409
0,DB00488,DB01059
1,DB00224,DB08877
0,DB01303,DB09029
0,DB00310,DB01132
0,DB00266,DB01220
0,DB00250,DB09115
0,DB00095,DB00877
0,DB01208,DB06292
1,DB08912,DB12147
1,DB01609,DB06779
0,DB00209,DB08936
1,DB00794,DB14568
0,DB00865,DB01291
0,DB01030,DB11952
0,DB00642,DB10429
0,DB00041,DB10446
0,DB00285,DB00856
0,DB00665,DB00927
0,DB01182,DB05889
0,DB01177,DB14219
1,DB00108,DB11703
1,DB01142,DB08881
0,DB00871,DB01104
0,DB13997,DB14487
1,DB00065,DB00515
0,DB00015,DB00513
0,DB00545,DB00747
0,DB00958,DB10989
0,DB01610,DB04868
0,DB00933,DB06292
0,DB01191,DB09472
0,DB00898,DB01255
0,DB00668,DB00867
0,DB00665,DB00983
0,DB06688,DB14783
0,DB06168,DB14004
0,DB06414,DB09054
0,DB01400,DB09472
0,DB00045,DB00773
0,DB00451,DB01359
1,DB08912,DB12825
0,DB00427,DB01043
0,DB12267,DB14222
0,DB01284,DB08822
1,DB01059,DB14568
0,DB00774,DB01285
0,DB00196,DB00472
1,DB00864,DB08873
0,DB04844,DB09104
0,DB00041,DB00831
1,DB00933,DB11986
0,DB00491,DB00827
0,DB00295,DB00656
0,DB00366,DB01075
0,DB00445,DB11796
0,DB00092,DB10446
1,DB00497,DB01026
0,DB00291,DB08908
0,DB00476,DB00927
0,DB00045,DB08871
1,DB01159,DB08865
0,DB00281,DB14240
0,DB00326,DB00595
0,DB01077,DB13231
0,DB01037,DB12015
0,DB00682,DB00999
0,DB01088,DB01175
0,DB00798,DB01250
0,DB00674,DB05889
0,DB00682,DB03404
0,DB00916,DB12141
1,DB00081,DB12371
0,DB08881,DB08901
0,DB12001,DB14783
0,DB00059,DB01230
0,DB00257,DB12674
0,DB00682,DB00997
1,DB00678,DB09125
0,DB00792,DB00850
1,DB01211,DB08932
0,DB01124,DB11901
0,DB00099,DB01157
1,DB00781,DB04711
0,DB09054,DB15982
0,DB00352,DB00541
0,DB00468,DB00915
0,DB00350,DB00902
0,DB01095,DB12941
0,DB00956,DB09068
1,DB00193,DB01611
1,DB00502,DB11718
0,DB00734,DB00986
1,DB06663,DB06708
0,DB00341,DB00371
0,DB00860,DB14444
0,DB00305,DB04572
0,DB04574,DB08881
0,DB00073,DB14443
0,DB00501,DB01248
0,DB00087,DB00532
0,DB00401,DB06674
0,DB00806,DB06081
0,DB00906,DB01246
0,DB00741,DB12942
1,DB05109,DB10316
0,DB00501,DB06228
0,DB00486,DB11859
0,DB00433,DB08936
0,DB00642,DB06402
1,DB00056,DB08880
1,DB00400,DB00717
1,DB00041,DB00242
0,DB00500,DB11921
0,DB00912,DB04575
0,DB00477,DB05812
0,DB00993,DB08879
0,DB00443,DB00745
0,DB00960,DB01124
1,DB00051,DB04868
0,DB01191,DB01278
0,DB01262,DB14222
0,DB00412,DB00574
0,DB00318,DB00748
0,DB00360,DB00820
0,DB00912,DB01009
0,DB00994,DB01139
0,DB00904,DB01291
0,DB00177,DB00956
1,DB01044,DB01276
0,DB00755,DB06119
0,DB00104,DB00401
1,DB00550,DB12978
1,DB00065,DB00526
0,DB01344,DB05351
0,DB01244,DB09462
0,DB00197,DB00921
0,DB00921,DB01041
1,DB00712,DB05578
1,DB00515,DB12612
0,DB01129,DB08931
1,DB08826,DB11760
0,DB00792,DB11130
0,DB00771,DB01100
0,DB00864,DB09073
0,DB01204,DB08913
0,DB00915,DB11315
0,DB01211,DB01229
1,DB00871,DB08875
0,DB00262,DB00352
1,DB01227,DB08912
0,DB08816,DB09027
0,DB00444,DB12015
1,DB09073,DB12612
0,DB01592,DB09481
0,DB00458,DB09472
0,DB00834,DB01008
0,DB09039,DB11760
0,DB01001,DB09462
0,DB08877,DB12887
0,DB00264,DB00856
0,DB00317,DB11952
0,DB01144,DB12942
0,DB00623,DB09268
0,DB04855,DB06274
0,DB00163,DB00958
0,DB09039,DB09073
0,DB00508,DB06788
1,DB00059,DB00065
0,DB00856,DB01151
0,DB08874,DB14723
0,DB00497,DB01183
1,DB00098,DB01097
0,DB01012,DB12978
0,DB08908,DB09122
0,DB00956,DB01183
0,DB00648,DB05294
1,DB00604,DB00661
0,DB01186,DB08824
0,DB00307,DB06717
1,DB01225,DB01609
0,DB00030,DB00220
0,DB00176,DB09272
0,DB00531,DB01764
1,DB00377,DB00952
0,DB00860,DB01021
0,DB00059,DB05812
0,DB00047,DB00503
0,DB00852,DB08918
0,DB01144,DB09043
0,DB00665,DB08870
0,DB00705,DB11760
0,DB00238,DB12001
0,DB00862,DB04824
1,DB00757,DB06616
0,DB00843,DB14568
1,DB00675,DB06663
0,DB00798,DB01607
0,DB00864,DB01238
0,DB00015,DB03619
0,DB00611,DB09046
1,DB00246,DB00445
0,DB04868,DB12887
0,DB00310,DB13142
0,DB00877,DB01551
0,DB00563,DB06654
0,DB00241,DB00856
0,DB00571,DB09038
0,DB00849,DB00977
0,DB06119,DB08875
0,DB00372,DB00668
0,DB00933,DB04824
1,DB00280,DB14568
1,DB06708,DB08865
0,DB00095,DB13890
0,DB01067,DB01261
0,DB00777,DB00782
0,DB01159,DB09074
0,DB00912,DB01132
0,DB00069,DB01041
0,DB00499,DB01125
0,DB00661,DB08910
0,DB00620,DB01009
0,DB11986,DB14509
1,DB00193,DB00431
0,DB00956,DB01244
0,DB00196,DB04574
0,DB00379,DB04871
1,DB00997,DB13896
0,DB01176,DB06119
0,DB00162,DB01432
0,DB00904,DB04844
1,DB05239,DB11817
0,DB00104,DB09043
1,DB05889,DB09083
0,DB01069,DB09061
0,DB01018,DB01075
0,DB01192,DB11315
0,DB00860,DB01390
0,DB00418,DB11718
0,DB01026,DB11799
1,DB00468,DB06589
0,DB00326,DB00618
0,DB00250,DB01041
0,DB00860,DB01124
1,DB01211,DB11853
0,DB00872,DB11760
0,DB00026,DB11730
0,DB04572,DB15093
1,DB00252,DB09054
0,DB00307,DB00446
1,DB01050,DB01225
1,DB00489,DB09472
0,DB00286,DB01285
0,DB08935,DB11601
1,DB01168,DB08904
1,DB00734,DB01611
0,DB09268,DB11097
1,DB00834,DB00959
0,DB00400,DB00582
0,DB00719,DB01219
0,DB00427,DB01452
0,DB00338,DB01115
0,DB00904,DB09020
1,DB00246,DB12371
0,DB00694,DB09472
0,DB00060,DB06616
0,DB09322,DB14762
1,DB00285,DB00514
0,DB00539,DB06414
0,DB00514,DB00564
0,DB00619,DB01023
0,DB00163,DB06605
0,DB00880,DB00983
0,DB00499,DB12141
0,DB08875,DB11866
0,DB00932,DB08916
0,DB00958,DB11003
0,DB00295,DB00575
0,DB00091,DB00728
0,DB00495,DB00860
1,DB11979,DB14881
0,DB00495,DB08870
0,DB00977,DB09265
0,DB00731,DB11827
1,DB08868,DB11901
0,DB00176,DB06209
0,DB00431,DB00902
1,DB00107,DB04946
0,DB00264,DB09135
0,DB00697,DB00816
0,DB01105,DB09268
0,DB00467,DB01278
0,DB00784,DB06441
0,DB00199,DB04824
0,DB06414,DB11979
0,DB00675,DB00877
0,DB00372,DB01043
0,DB00395,DB00434
0,DB00013,DB00861
0,DB05316,DB08909
0,DB00197,DB09143
0,DB09048,DB11691
0,DB00052,DB00353
0,DB00726,DB08899
0,DB00476,DB00983
0,DB00177,DB00959
0,DB00307,DB00631
1,DB00543,DB00889
0,DB00839,DB09481
0,DB00563,DB06813
0,DB01023,DB12332
0,DB00366,DB01178
0,DB00081,DB10446
0,DB00754,DB11186
0,DB00673,DB12130
0,DB01172,DB01265
0,DB00092,DB00188
0,DB00653,DB01059
0,DB00499,DB05109
0,DB00867,DB01069
0,DB00668,DB06204
1,DB00006,DB05578
0,DB00060,DB01048
0,DB00215,DB06754
0,DB00252,DB00662
0,DB00247,DB08820
0,DB00981,DB09268
0,DB00425,DB14723
0,DB00705,DB11995
1,DB00871,DB01227
1,DB00722,DB09125
0,DB00818,DB01254
0,DB00209,DB00331
0,DB00977,DB12455
0,DB00307,DB11979
0,DB00601,DB00993
0,DB00368,DB01276
0,DB00813,DB11834
0,DB00373,DB00482
0,DB00220,DB11995
0,DB00366,DB01246
0,DB00333,DB04837
0,DB00765,DB01176
0,DB00675,DB11901
1,DB13074,DB15685
0,DB06216,DB11827
0,DB00199,DB04574
1,DB00477,DB13074
0,DB01026,DB01377
0,DB00642,DB00955
0,DB01069,DB01377
1,DB00499,DB00908
1,DB00242,DB05239
0,DB01151,DB01166
0,DB00086,DB00500
0,DB01073,DB08871
0,DB06691,DB09117
1,DB00539,DB00757
0,DB00266,DB09029
0,DB00818,DB12130
0,DB00585,DB08912
1,DB00757,DB01203
0,DB00025,DB13923
0,DB00877,DB11730
0,DB00222,DB00461
1,DB00625,DB00871
0,DB00051,DB10583
0,DB08893,DB08909
1,DB00444,DB11817
0,DB01064,DB06413
0,DB01222,DB14550
1,DB00853,DB14711
1,DB12612,DB15465
0,DB00005,DB00277
0,DB06372,DB09054
0,DB01394,DB08880
0,DB00696,DB01612
0,DB00208,DB09071
0,DB00864,DB06723
0,DB00412,DB00679
0,DB01142,DB01224
0,DB08899,DB13179
1,DB00687,DB11817
0,DB00372,DB00477
0,DB00091,DB00500
0,DB00514,DB01174
0,DB00938,DB09038
0,DB00268,DB09330
0,DB00014,DB09043
0,DB00959,DB09043
0,DB00829,DB11730
0,DB00959,DB09035
0,DB00734,DB09078
0,DB00491,DB06791
0,DB00009,DB00788
0,DB00818,DB08871
0,DB01165,DB14488
0,DB01024,DB14444
0,DB00903,DB09156
0,DB00782,DB01359
0,DB00059,DB01225
0,DB00366,DB00564
0,DB00999,DB01101
0,DB00576,DB01016
0,DB00041,DB00181
1,DB01357,DB08889
0,DB00501,DB00912
0,DB00215,DB11598
0,DB09115,DB12834
1,DB00758,DB08875
0,DB00515,DB09074
0,DB00243,DB09020
1,DB00252,DB11995
0,DB00254,DB01226
0,DB00318,DB00776
0,DB00091,DB08932
0,DB00604,DB00843
0,DB11837,DB12141
1,DB00334,DB01362
1,DB00055,DB00991
1,DB00443,DB10276
0,DB01142,DB01195
1,DB00502,DB12245
0,DB00310,DB06410
0,DB00222,DB00508
1,DB00450,DB08865
0,DB00501,DB01125
0,DB00283,DB01173
0,DB00255,DB14360
0,DB06643,DB11581
0,DB06788,DB08864
0,DB00598,DB01142
0,DB05039,DB11652
0,DB00035,DB01227
0,DB00193,DB00341
0,DB00710,DB13749
1,DB00342,DB00363
0,DB04868,DB11362
0,DB00221,DB09330
0,DB00897,DB11901
1,DB12267,DB13896
0,DB12001,DB14975
1,DB00218,DB00358
1,DB00582,DB00672
1,DB00108,DB01248
0,DB01577,DB09564
0,DB00581,DB01601
0,DB00424,DB00898
0,DB00081,DB08918
0,DB00095,DB06168
0,DB06201,DB11837
0,DB00367,DB06335
0,DB00741,DB06412
0,DB00968,DB14520
0,DB00026,DB01008
1,DB00051,DB15699
1,DB06176,DB14568
0,DB00206,DB00937
0,DB00877,DB01118
0,DB08868,DB14409
1,DB00318,DB00856
0,DB00092,DB15699
0,DB00770,DB06292
1,DB00738,DB01362
0,DB01280,DB14444
1,DB00813,DB11730
0,DB00290,DB00958
0,DB01211,DB01607
0,DB00201,DB01072
1,DB08899,DB12371
0,DB06788,DB14509
0,DB08815,DB14568
0,DB00405,DB11315
1,DB01319,DB09143
1,DB00749,DB11095
0,DB00779,DB00970
0,DB00357,DB01234
0,DB09462,DB11986
1,DB00068,DB08827
1,DB00864,DB01320
0,DB01159,DB09082
0,DB05812,DB11799
1,DB00242,DB01004
0,DB00621,DB06448
1,DB05889,DB12371
0,DB01050,DB01222
0,DB00673,DB01229
0,DB00372,DB00393
0,DB12015,DB12457
0,DB00320,DB09272
0,DB00557,DB06691
0,DB00531,DB14219
1,DB00266,DB09053
0,DB00747,DB09488
0,DB00254,DB00703
0,DB00030,DB00263
0,DB00776,DB09330
1,DB00178,DB00761
0,DB00612,DB06705
0,DB08910,DB11901
0,DB00731,DB01203
0,DB01246,DB15465
0,DB00594,DB04824
0,DB01126,DB11730
1,DB01206,DB04572
0,DB00317,DB15066
0,DB00039,DB01204
0,DB00653,DB09502
1,DB01323,DB09065
0,DB00641,DB00822
0,DB01278,DB06287
0,DB00581,DB08864
0,DB00366,DB00372
0,DB00559,DB09272
0,DB01137,DB08870
0,DB00221,DB00927
1,DB00407,DB08816
0,DB00717,DB00731
0,DB01238,DB01611
0,DB00427,DB00748
0,DB01110,DB11730
0,DB00610,DB01278
0,DB01073,DB05773
1,DB09063,DB11986
0,DB00479,DB00577
0,DB00358,DB11057
0,DB00222,DB00627
0,DB00357,DB01124
0,DB00193,DB05889
0,DB00083,DB08936
0,DB00277,DB00563
0,DB00091,DB00178
0,DB00046,DB01144
0,DB00441,DB01262
0,DB00458,DB01166
0,DB01083,DB08909
0,DB00014,DB00675
0,DB00099,DB15719
0,DB00661,DB08912
0,DB00611,DB01612
1,DB05273,DB15091
0,DB00598,DB06703
1,DB00738,DB06708
0,DB00933,DB04837
0,DB00496,DB01142
0,DB00405,DB00564
0,DB00685,DB06292
0,DB01082,DB01330
1,DB00933,DB01246
0,DB00295,DB13909
0,DB00045,DB01181
0,DB00221,DB01222
1,DB00051,DB01024
0,DB01181,DB01192
0,DB00446,DB08880
0,DB01220,DB11652
0,DB00776,DB08875
0,DB00307,DB00762
1,DB00472,DB00604
0,DB00573,DB00672
0,DB00436,DB01069
1,DB00188,DB10316
0,DB01248,DB16594
0,DB00755,DB13179
0,DB00755,DB00776
0,DB00245,DB01619
0,DB00563,DB04572
1,DB11581,DB11901
0,DB00864,DB15328
0,DB00561,DB01291
0,DB00771,DB00880
0,DB00800,DB01222
0,DB00316,DB00501
0,DB00364,DB01403
0,DB01182,DB12500
0,DB00475,DB01619
1,DB00888,DB13896
0,DB00482,DB06717
0,DB00068,DB00289
1,DB00065,DB11817
0,DB00902,DB01409
1,DB00526,DB06708
0,DB00552,DB01005
0,DB00976,DB01177
1,DB09033,DB10315
0,DB00723,DB06203
0,DB00791,DB00993
0,DB00400,DB00611
1,DB09280,DB12130
0,DB00436,DB01143
0,DB00431,DB00579
1,DB00063,DB09053
0,DB00214,DB00620
0,DB01229,DB09115
0,DB00668,DB00938
1,DB00888,DB05273
0,DB00439,DB06273
0,DB00628,DB11901
0,DB01132,DB01264
0,DB00281,DB08904
1,DB00224,DB01590
0,DB08904,DB09121
0,DB00543,DB11986
0,DB00647,DB09462
1,DB08868,DB11978
0,DB00981,DB01242
0,DB00696,DB08899
0,DB00585,DB01124
0,DB01118,DB11967
0,DB00374,DB00876
1,DB06813,DB12612
1,DB06186,DB12978
1,DB00745,DB06616
0,DB00602,DB00834
1,DB01201,DB09039
1,DB00625,DB11730
0,DB00193,DB06282
0,DB00932,DB08882
0,DB11601,DB11730
0,DB11718,DB14509
0,DB00307,DB14219
0,DB00046,DB01197
0,DB00358,DB00656
1,DB01225,DB06603
0,DB06081,DB06684
0,DB00220,DB00927
0,DB08816,DB15685
1,DB01156,DB09122
0,DB00283,DB00981
0,DB00330,DB12834
1,DB01609,DB14115
0,DB00063,DB00861
0,DB00959,DB12070
0,DB00508,DB00747
1,DB00059,DB08827
0,DB00431,DB00685
0,DB00961,DB14740
1,DB08896,DB15982
1,DB00503,DB11986
0,DB04843,DB06077
0,DB00521,DB09564
0,DB00317,DB14761
1,DB06288,DB06589
0,DB06168,DB11714
0,DB00863,DB09143
0,DB00182,DB03754
0,DB00395,DB09280
1,DB01008,DB08904
0,DB00605,DB00839
0,DB00205,DB08938
0,DB00804,DB01036
0,DB00275,DB06210
0,DB10446,DB12001
0,DB00180,DB11124
0,DB00185,DB00424
0,DB01115,DB09039
0,DB00829,DB09054
0,DB00698,DB01024
1,DB00831,DB04868
0,DB10795,DB11767
0,DB00047,DB04865
1,DB06674,DB12530
0,DB00446,DB06016
0,DB01041,DB06201
0,DB00578,DB00595
1,DB01204,DB10276
1,DB00775,DB06754
0,DB00091,DB06413
1,DB09054,DB11837
0,DB01165,DB04572
0,DB00762,DB06595
0,DB00099,DB08889
0,DB00413,DB00434
0,DB00899,DB12612
0,DB09026,DB11718
0,DB00266,DB00671
0,DB09054,DB11714
0,DB00472,DB01012
0,DB00295,DB11901
0,DB01323,DB01611
0,DB09027,DB12141
0,DB00802,DB01234
0,DB00105,DB00704
0,DB05889,DB11730
0,DB00574,DB09039
0,DB00641,DB12130
0,DB00221,DB06595
1,DB06043,DB10343
0,DB00091,DB14443
0,DB00945,DB09104
0,DB00801,DB09104
0,DB00745,DB09570
1,DB00005,DB09036
0,DB00461,DB08890
1,DB00983,DB01136
0,DB00537,DB01181
0,DB00903,DB09472
0,DB00068,DB00445
0,DB00400,DB09381
1,DB00227,DB09063
0,DB00526,DB01204
0,DB00993,DB14222
0,DB00365,DB01261
0,DB00001,DB01399
0,DB01118,DB06480
0,DB00712,DB01138
1,DB00031,DB06081
0,DB00759,DB01144
0,DB00281,DB12887
0,DB00188,DB09121
0,DB00349,DB01303
0,DB01193,DB01284
0,DB00196,DB01095
0,DB00675,DB09078
1,DB00344,DB01205
1,DB00238,DB09074
0,DB00779,DB09265
0,DB00284,DB06791
0,DB00397,DB01089
0,DB00714,DB01001
0,DB00800,DB11362
0,DB00286,DB00741
1,DB00623,DB08947
1,DB01599,DB13074
0,DB00615,DB00904
1,DB00261,DB00556
0,DB00361,DB01033
0,DB00734,DB00889
1,DB00005,DB09033
0,DB01254,DB04948
0,DB00372,DB01192
0,DB00656,DB11730
0,DB00331,DB00363
1,DB00682,DB00834
0,DB01016,DB12978
1,DB01232,DB05889
0,DB00741,DB01263
0,DB00041,DB00374
1,DB00773,DB08868
0,DB00221,DB01069
1,DB00934,DB12371
0,DB00068,DB00262
0,DB00839,DB06710
0,DB00652,DB00792
0,DB00195,DB00983
0,DB00054,DB14276
0,DB12483,DB13890
1,DB00107,DB08903
0,DB00330,DB00641
0,DB06813,DB11988
0,DB00529,DB04824
0,DB00949,DB06697
1,DB00976,DB01590
1,DB05889,DB08881
0,DB00959,DB01185
0,DB00912,DB06684
0,DB06317,DB12240
0,DB00364,DB01137
0,DB00790,DB01142
0,DB00395,DB00792
0,DB00222,DB00451
0,DB00334,DB06282
1,DB01026,DB11978
0,DB06077,DB12010
0,DB00092,DB14219
0,DB00549,DB06186
0,DB01015,DB11986
0,DB00563,DB01202
0,DB00822,DB09121
0,DB00441,DB00619
0,DB05889,DB11978
1,DB06650,DB08868
0,DB01065,DB11837
0,DB00013,DB06684
1,DB00318,DB01215
0,DB01232,DB01307
0,DB00705,DB09054
0,DB00501,DB00701
0,DB00773,DB11793
1,DB00604,DB01115
1,DB01059,DB04868
0,DB00283,DB00434
0,DB00078,DB08913
1,DB08899,DB11613
0,DB00176,DB06228
0,DB01577,DB11963
0,DB00252,DB01309
0,DB00045,DB00443
0,DB01124,DB08869
0,DB00431,DB00433
0,DB01211,DB06699
0,DB00593,DB09054
0,DB08816,DB14730
0,DB00186,DB00856
0,DB00607,DB01017
0,DB00182,DB01390
0,DB00344,DB09065
0,DB00397,DB00839
1,DB00694,DB01244
0,DB00266,DB04574
0,DB00902,DB01192
0,DB01050,DB04861
0,DB00197,DB11837
0,DB06616,DB11988
0,DB01576,DB08938
0,DB01030,DB01204
1,DB06287,DB06402
0,DB00052,DB00367
1,DB00635,DB01080
0,DB00178,DB01069
0,DB00047,DB00220
1,DB00434,DB09072
0,DB05316,DB11837
0,DB00188,DB00541
0,DB00521,DB12267
0,DB00046,DB00774
0,DB01114,DB13913
0,DB00829,DB09104
1,DB00073,DB06273
0,DB00938,DB14723
0,DB00579,DB00813
0,DB00238,DB08865
0,DB00107,DB00841
0,DB00495,DB00608
0,DB01114,DB04868
0,DB00060,DB06317
0,DB00593,DB06168
0,DB01192,DB04837
0,DB00445,DB12674
0,DB00574,DB01291
0,DB00542,DB00635
0,DB00074,DB01656
0,DB00939,DB09418
1,DB00533,DB01362
0,DB01101,DB01320
0,DB00581,DB08899
0,DB00335,DB11363
0,DB00849,DB09063
0,DB01351,DB09570
1,DB01244,DB09075
0,DB05889,DB12245
0,DB00524,DB00553
0,DB00953,DB00956
1,DB00601,DB01168
0,DB00482,DB00908
0,DB00682,DB09054
0,DB01068,DB01156
0,DB00698,DB04845
1,DB01280,DB14711
1,DB00700,DB06715
0,DB00363,DB09265
1,DB00683,DB09280
0,DB00020,DB01168
0,DB00087,DB08889
0,DB00295,DB00401
0,DB00196,DB00214
0,DB00376,DB00486
0,DB00339,DB00563
1,DB00358,DB01072
0,DB00283,DB00347
0,DB00398,DB14730
0,DB00771,DB06016
1,DB00346,DB11730
1,DB00570,DB01167
0,DB00059,DB00492
0,DB00665,DB01403
0,DB01155,DB11113
1,DB09074,DB11575
0,DB00999,DB13928
0,DB00273,DB01041
0,DB00911,DB12978
0,DB09128,DB09268
0,DB00758,DB01191
0,DB00611,DB00792
0,DB00412,DB01072
1,DB00802,DB09241
0,DB00707,DB01155
0,DB00280,DB00414
0,DB00091,DB00533
1,DB00526,DB01044
0,DB00876,DB01075
0,DB00365,DB04272
0,DB00060,DB01098
0,DB01190,DB13179
0,DB00405,DB01200
0,DB00641,DB06372
0,DB00622,DB08865
1,DB08827,DB12500
0,DB00927,DB01236
0,DB00744,DB12267
0,DB00719,DB00850
0,DB00091,DB00461
1,DB00273,DB08936
0,DB00876,DB11827
0,DB00708,DB00877
0,DB00289,DB00499
1,DB09065,DB11952
0,DB00244,DB00784
0,DB01110,DB05109
0,DB00852,DB09449
0,DB00458,DB00694
0,DB00898,DB06655
0,DB00405,DB14575
0,DB00977,DB14975
0,DB01264,DB11827
1,DB00051,DB00552
0,DB00241,DB00427
0,DB00530,DB00707
0,DB00331,DB12978
0,DB00366,DB01495
0,DB00020,DB00544
0,DB09263,DB13231
0,DB00065,DB10446
1,DB00320,DB09054
1,DB00741,DB00779
0,DB09036,DB15465
0,DB00091,DB00688
0,DB00651,DB00867
0,DB00331,DB11718
1,DB00794,DB03404
0,DB00860,DB04868
0,DB08815,DB08907
1,DB01109,DB04932
1,DB00294,DB09280
0,DB00489,DB09481
0,DB01014,DB01150
0,DB00608,DB06636
0,DB04845,DB14443
0,DB00598,DB09054
1,DB00013,DB09053
0,DB00199,DB01203
0,DB00723,DB13928
0,DB00041,DB00598
0,DB00470,DB00477
0,DB00524,DB00620
0,DB00213,DB00681
1,DB08871,DB10317
0,DB00199,DB00927
0,DB00726,DB01069
1,DB00904,DB01175
0,DB00261,DB00784
0,DB00197,DB00288
0,DB00465,DB00758
0,DB00191,DB00802
0,DB00977,DB04855
0,DB00370,DB00581
0,DB01177,DB01291
0,DB06292,DB12130
0,DB00635,DB00881
0,DB00318,DB01234
0,DB00288,DB01132
1,DB06206,DB06713
0,DB00405,DB09034
0,DB00934,DB09291
0,DB00471,DB00625
0,DB06203,DB15093
0,DB00620,DB14444
1,DB00872,DB12267
0,DB00570,DB00794
0,DB00054,DB00285
0,DB00318,DB01323
0,DB00563,DB00564
0,DB09020,DB14568
1,DB00271,DB05260
0,DB00571,DB09333
0,DB01062,DB09098
0,DB00861,DB01067
0,DB09080,DB11124
0,DB06317,DB08889
0,DB00586,DB06715
0,DB01083,DB06203
1,DB00889,DB01156
0,DB00476,DB09481
0,DB00374,DB11793
0,DB06207,DB08909
0,DB01248,DB09498
0,DB00414,DB01277
0,DB01232,DB14048
0,DB00186,DB00470
0,DB00641,DB01764
0,DB00928,DB11627
0,DB01064,DB01285
0,DB00023,DB09063
0,DB00819,DB09156
0,DB00023,DB14219
0,DB00949,DB01229
0,DB01211,DB06772
0,DB00197,DB01579
0,DB00731,DB01299
0,DB11574,DB12364
0,DB05812,DB09049
0,DB00927,DB06723
0,DB06201,DB08901
0,DB00603,DB08899
0,DB00927,DB01211
1,DB06788,DB09083
0,DB00197,DB12483
1,DB01088,DB06603
0,DB00199,DB00843
0,DB00176,DB11978
0,DB00619,DB00745
0,DB00343,DB01216
1,DB00604,DB05812
0,DB00697,DB00871
0,DB00328,DB11098
1,DB12371,DB12530
0,DB00175,DB00682
0,DB00904,DB01267
0,DB00794,DB00835
0,DB00078,DB13890
1,DB01067,DB01208
0,DB00950,DB01026
1,DB00106,DB05294
0,DB01307,DB11097
0,DB05812,DB15478
0,DB00997,DB12161
0,DB04865,DB09036
1,DB08880,DB11988
0,DB01291,DB05039
0,DB00045,DB00515
1,DB00543,DB01105
0,DB00470,DB00765
0,DB01242,DB06176
0,DB00647,DB08871
0,DB00418,DB11986
0,DB01406,DB11837
0,DB00281,DB12825
0,DB00222,DB13928
0,DB00087,DB00446
1,DB00889,DB00952
0,DB00191,DB00777
